venue,product_type,symbol,hour_utc,bars,close,total_usdt_volume,total_base_volume,total_quote_volume
futures,USDT-FUTURES,XAUUSDT,2026-01-06 05:00:00+00:00,60,4454.07,234430.5761,52.49,234430.5761
futures,USDT-FUTURES,XAUUSDT,2026-01-06 06:00:00+00:00,1,4453.5,445.35,0.1,445.35
spot,SPOT,BTCUSDT,2025-12-31 06:00:00+00:00,59,88524.82,23575061.88417859,266.296896,23575061.88417859
spot,SPOT,BTCUSDT,2025-12-31 07:00:00+00:00,60,88613.07,14754566.31739428,166.623891,14754566.31739428
spot,SPOT,BTCUSDT,2025-12-31 08:00:00+00:00,60,88439.59,15403402.29562396,173.889662,15403402.29562396
spot,SPOT,BTCUSDT,2025-12-31 09:00:00+00:00,59,88670.0,10952319.5405104,123.619775,10952319.5405104
spot,SPOT,BTCUSDT,2025-12-31 10:00:00+00:00,60,88850.0,12734319.04947293,143.458141,12734319.04947293
spot,SPOT,BTCUSDT,2025-12-31 11:00:00+00:00,60,89018.21,16505416.32262051,185.590014,16505416.32262051
spot,SPOT,BTCUSDT,2025-12-31 12:00:00+00:00,59,88781.85,12148446.1998003,136.642143,12148446.1998003
spot,SPOT,BTCUSDT,2025-12-31 13:00:00+00:00,60,88995.7,10586794.93403845,119.162214,10586794.93403845
spot,SPOT,BTCUSDT,2025-12-31 14:00:00+00:00,60,88487.34,22296790.9289701,251.214174,22296790.9289701
spot,SPOT,BTCUSDT,2025-12-31 15:00:00+00:00,60,87951.75,25911293.06891309,294.171242,25911293.06891309
spot,SPOT,BTCUSDT,2025-12-31 16:00:00+00:00,59,87655.78,19894010.80341071,226.717039,19894010.80341071
spot,SPOT,BTCUSDT,2025-12-31 17:00:00+00:00,60,87627.41,9542908.08395091,108.917743,9542908.08395091
spot,SPOT,BTCUSDT,2025-12-31 18:00:00+00:00,60,87700.01,13998352.82063982,159.341825,13998352.82063982
spot,SPOT,BTCUSDT,2025-12-31 19:00:00+00:00,59,87550.26,7046698.38381086,80.341751,7046698.38381086
spot,SPOT,BTCUSDT,2025-12-31 20:00:00+00:00,60,87676.0,13057813.95086672,149.251066,13057813.95086672
spot,SPOT,BTCUSDT,2025-12-31 21:00:00+00:00,60,87809.8,4576716.93939134,52.137363,4576716.93939134
spot,SPOT,BTCUSDT,2025-12-31 22:00:00+00:00,59,87728.87,5994717.48668087,68.296626,5994717.48668087
spot,SPOT,BTCUSDT,2025-12-31 23:00:00+00:00,60,87646.31,5484457.1827953,62.556103,5484457.1827953
spot,SPOT,BTCUSDT,2026-01-01 00:00:00+00:00,60,87814.74,6965055.73241808,79.362953,6965055.73241808
spot,SPOT,BTCUSDT,2026-01-01 01:00:00+00:00,60,87959.26,9014110.38807123,102.508948,9014110.38807123
spot,SPOT,BTCUSDT,2026-01-01 02:00:00+00:00,59,87920.54,8971795.4841911,101.971771,8971795.4841911
spot,SPOT,BTCUSDT,2026-01-01 03:00:00+00:00,60,87849.89,7092684.05804154,80.672865,7092684.05804154
spot,SPOT,BTCUSDT,2026-01-01 04:00:00+00:00,60,87601.67,10140638.82598998,115.689451,10140638.82598998
spot,SPOT,BTCUSDT,2026-01-01 05:00:00+00:00,59,87711.96,5925405.99989311,67.564403,5925405.99989311
spot,SPOT,BTCUSDT,2026-01-01 06:00:00+00:00,60,87659.02,3189403.84108775,36.380362,3189403.84108775
spot,SPOT,BTCUSDT,2026-01-01 07:00:00+00:00,60,87643.8,7344186.68453754,83.790183,7344186.68453754
spot,SPOT,BTCUSDT,2026-01-01 08:00:00+00:00,59,87778.17,7053039.48288636,80.379056,7053039.48288636
spot,SPOT,BTCUSDT,2026-01-01 09:00:00+00:00,60,87888.24,3205428.02679469,36.48269,3205428.02679469
spot,SPOT,BTCUSDT,2026-01-01 10:00:00+00:00,60,87867.46,2828243.60183776,32.190523,2828243.60183776
spot,SPOT,BTCUSDT,2026-01-01 11:00:00+00:00,60,88020.0,6906357.11824238,78.547365,6906357.11824238
spot,SPOT,BTCUSDT,2026-01-01 12:00:00+00:00,59,87942.62,6042363.9912864305,68.676497,6042363.9912864305
spot,SPOT,BTCUSDT,2026-01-01 13:00:00+00:00,60,87918.72,6374260.56658404,72.476438,6374260.56658404
spot,SPOT,BTCUSDT,2026-01-01 14:00:00+00:00,60,87963.31,7199745.11806099,81.919539,7199745.11806099
spot,SPOT,BTCUSDT,2026-01-01 15:00:00+00:00,59,88032.48,6902526.12276722,78.429249,6902526.12276722
spot,SPOT,BTCUSDT,2026-01-01 16:00:00+00:00,60,87982.79,6456171.45120608,73.395805,6456171.45120608
spot,SPOT,BTCUSDT,2026-01-01 17:00:00+00:00,60,88320.0,19175965.35438137,217.259774,19175965.35438137
spot,SPOT,BTCUSDT,2026-01-01 18:00:00+00:00,59,88200.0,7487151.4053013,84.871829,7487151.4053013
spot,SPOT,BTCUSDT,2026-01-01 19:00:00+00:00,60,88393.5,5966138.05532999,67.607206,5966138.05532999
spot,SPOT,BTCUSDT,2026-01-01 20:00:00+00:00,60,88262.11,3848618.8838752,43.580319,3848618.8838752
spot,SPOT,BTCUSDT,2026-01-01 21:00:00+00:00,60,88385.55,3263617.80118075,36.933531,3263617.80118075
spot,SPOT,BTCUSDT,2026-01-01 22:00:00+00:00,59,88643.49,10566190.86971259,119.335821,10566190.86971259
spot,SPOT,BTCUSDT,2026-01-01 23:00:00+00:00,60,88834.34,17529278.5344435,197.58658,17529278.5344435
spot,SPOT,BTCUSDT,2026-01-02 00:00:00+00:00,60,88832.42,14960686.35716466,168.564254,14960686.35716466
spot,SPOT,BTCUSDT,2026-01-02 01:00:00+00:00,59,88637.46,8142492.92982245,91.806998,8142492.92982245
spot,SPOT,BTCUSDT,2026-01-02 02:00:00+00:00,60,88635.34,10008420.05959886,113.08891899999999,10008420.05959886
spot,SPOT,BTCUSDT,2026-01-02 03:00:00+00:00,60,88946.32,20620272.59814231,231.896163,20620272.59814231
spot,SPOT,BTCUSDT,2026-01-02 04:00:00+00:00,59,88638.64,9926715.359586671,111.800077,9926715.359586671
spot,SPOT,BTCUSDT,2026-01-02 05:00:00+00:00,60,88756.18,6564418.928420721,74.016671,6564418.928420721
spot,SPOT,BTCUSDT,2026-01-02 06:00:00+00:00,60,88933.48,11647243.7591497,130.980079,11647243.7591497
spot,SPOT,BTCUSDT,2026-01-02 07:00:00+00:00,60,88858.35,12868838.38544638,144.72348,12868838.38544638
spot,SPOT,BTCUSDT,2026-01-02 08:00:00+00:00,59,89175.18,11924311.12867615,133.938216,11924311.12867615
spot,SPOT,BTCUSDT,2026-01-02 09:00:00+00:00,60,89469.18,23277951.29154627,260.747118,23277951.29154627
spot,SPOT,BTCUSDT,2026-01-02 10:00:00+00:00,60,89655.73,23760993.53501495,264.875157,23760993.53501495
spot,SPOT,BTCUSDT,2026-01-02 11:00:00+00:00,59,89494.6,12218720.38189251,136.524448,12218720.38189251
spot,SPOT,BTCUSDT,2026-01-02 12:00:00+00:00,60,89400.01,9079219.9042559,101.47161,9079219.9042559
spot,SPOT,BTCUSDT,2026-01-02 13:00:00+00:00,60,89343.98,11692183.44842851,130.656617,11692183.44842851
spot,SPOT,BTCUSDT,2026-01-02 14:00:00+00:00,59,89578.23,40588201.46846656,454.690361,40588201.46846656
spot,SPOT,BTCUSDT,2026-01-02 15:00:00+00:00,60,89409.52,36421137.83398975,407.509061,36421137.83398975
spot,SPOT,BTCUSDT,2026-01-02 16:00:00+00:00,60,90370.45,45959590.45628912,510.166863,45959590.45628912
spot,SPOT,BTCUSDT,2026-01-02 17:00:00+00:00,60,90350.0,20795122.84400044,229.565913,20795122.84400044
spot,SPOT,BTCUSDT,2026-01-02 18:00:00+00:00,59,89762.85,19038758.85106066,211.401823,19038758.85106066
spot,SPOT,BTCUSDT,2026-01-02 19:00:00+00:00,60,89888.54,13801281.35106366,153.476169,13801281.35106366
spot,SPOT,BTCUSDT,2026-01-02 20:00:00+00:00,60,89735.9,12772164.99414936,142.184256,12772164.99414936
spot,SPOT,BTCUSDT,2026-01-02 21:00:00+00:00,59,90050.01,11095747.02350097,123.343904,11095747.02350097
spot,SPOT,BTCUSDT,2026-01-02 22:00:00+00:00,60,90187.53,13856045.56813278,153.61777,13856045.56813278
spot,SPOT,BTCUSDT,2026-01-02 23:00:00+00:00,60,89987.72,8710529.66257192,96.77138000000001,8710529.66257192
spot,SPOT,BTCUSDT,2026-01-03 00:00:00+00:00,59,90150.0,7173244.10846594,79.645186,7173244.10846594
spot,SPOT,BTCUSDT,2026-01-03 01:00:00+00:00,60,90279.76,6337801.21391682,70.28691,6337801.21391682
spot,SPOT,BTCUSDT,2026-01-03 02:00:00+00:00,60,90326.37,7860014.94340829,87.082932,7860014.94340829
spot,SPOT,BTCUSDT,2026-01-03 03:00:00+00:00,60,90317.02,6103183.29370994,67.617199,6103183.29370994
spot,SPOT,BTCUSDT,2026-01-03 04:00:00+00:00,59,90168.58,15353744.99686083,170.246271,15353744.99686083
spot,SPOT,BTCUSDT,2026-01-03 05:00:00+00:00,60,90034.91,9781477.29529809,108.6367,9781477.29529809
spot,SPOT,BTCUSDT,2026-01-03 06:00:00+00:00,60,89837.0,27816422.77014216,309.215186,27816422.77014216
spot,SPOT,BTCUSDT,2026-01-03 07:00:00+00:00,59,89570.87,21386419.73143136,238.748084,21386419.73143136
spot,SPOT,BTCUSDT,2026-01-03 08:00:00+00:00,60,89662.94,16872688.46363662,188.165109,16872688.46363662
spot,SPOT,BTCUSDT,2026-01-03 09:00:00+00:00,60,89783.3,13722222.590138141,152.800275,13722222.590138141
spot,SPOT,BTCUSDT,2026-01-03 10:00:00+00:00,60,89747.2,8392691.32977019,93.485799,8392691.32977019
spot,SPOT,BTCUSDT,2026-01-03 11:00:00+00:00,59,89743.72,3729914.67625402,41.568999,3729914.67625402
spot,SPOT,BTCUSDT,2026-01-03 12:00:00+00:00,60,90022.76,15764853.312861059,175.397506,15764853.312861059
spot,SPOT,BTCUSDT,2026-01-03 13:00:00+00:00,60,89996.55,7699072.90786664,85.561154,7699072.90786664
spot,SPOT,BTCUSDT,2026-01-03 14:00:00+00:00,59,90119.5,7753696.71921483,86.042185,7753696.71921483
spot,SPOT,BTCUSDT,2026-01-03 15:00:00+00:00,60,89961.9,6478463.5473780995,71.954289,6478463.5473780995
spot,SPOT,BTCUSDT,2026-01-03 16:00:00+00:00,60,90102.36,7969175.79555819,88.471,7969175.79555819
spot,SPOT,BTCUSDT,2026-01-03 17:00:00+00:00,59,90090.0,2502294.1888961103,27.781162,2502294.1888961103
spot,SPOT,BTCUSDT,2026-01-03 18:00:00+00:00,60,90135.91,3040445.83812414,33.735813,3040445.83812414
spot,SPOT,BTCUSDT,2026-01-03 19:00:00+00:00,60,90124.35,4533314.78006748,50.307564,4533314.78006748
spot,SPOT,BTCUSDT,2026-01-03 20:00:00+00:00,60,90370.0,7329454.01918613,81.210203,7329454.01918613
spot,SPOT,BTCUSDT,2026-01-03 21:00:00+00:00,59,90559.99,14073351.26671825,155.427097,14073351.26671825
spot,SPOT,BTCUSDT,2026-01-03 22:00:00+00:00,60,90585.92,12005554.49711736,132.480502,12005554.49711736
spot,SPOT,BTCUSDT,2026-01-03 23:00:00+00:00,60,90630.25,8923196.41715605,98.466172,8923196.41715605
spot,SPOT,BTCUSDT,2026-01-04 00:00:00+00:00,59,91334.8,52000740.83331781,569.844337,52000740.83331781
spot,SPOT,BTCUSDT,2026-01-04 01:00:00+00:00,60,91223.44,10721227.66260548,117.560194,10721227.66260548
spot,SPOT,BTCUSDT,2026-01-04 02:00:00+00:00,60,91128.52,12338323.22005516,135.324417,12338323.22005516
spot,SPOT,BTCUSDT,2026-01-04 03:00:00+00:00,59,91230.6,11532732.86786916,126.419267,11532732.86786916
spot,SPOT,BTCUSDT,2026-01-04 04:00:00+00:00,60,91395.41,12852559.900921639,140.640211,12852559.900921639
spot,SPOT,BTCUSDT,2026-01-04 05:00:00+00:00,60,91480.59,9110327.78805073,99.647657,9110327.78805073
spot,SPOT,BTCUSDT,2026-01-04 06:00:00+00:00,60,91223.67,20899639.8575389,228.267734,20899639.8575389
spot,SPOT,BTCUSDT,2026-01-04 07:00:00+00:00,59,91525.4,10950379.99880662,119.849237,10950379.99880662
spot,SPOT,BTCUSDT,2026-01-04 08:00:00+00:00,60,91370.75,15132546.9002713,165.700272,15132546.9002713
spot,SPOT,BTCUSDT,2026-01-04 09:00:00+00:00,60,91453.63,7627237.8576216,83.478605,7627237.8576216
spot,SPOT,BTCUSDT,2026-01-04 10:00:00+00:00,59,91595.0,9094150.10194159,99.358734,9094150.10194159
spot,SPOT,BTCUSDT,2026-01-04 11:00:00+00:00,60,91300.77,7520324.09894119,82.300498,7520324.09894119
spot,SPOT,BTCUSDT,2026-01-04 12:00:00+00:00,60,91144.33,8278705.0461502895,90.75411,8278705.0461502895
spot,SPOT,BTCUSDT,2026-01-04 13:00:00+00:00,59,91259.57,13136288.98918038,144.059937,13136288.98918038
spot,SPOT,BTCUSDT,2026-01-04 14:00:00+00:00,60,91329.23,11173769.96057985,122.412976,11173769.96057985
spot,SPOT,BTCUSDT,2026-01-04 15:00:00+00:00,60,91328.77,9066465.91220199,99.347358,9066465.91220199
spot,SPOT,BTCUSDT,2026-01-04 16:00:00+00:00,60,91318.44,8574973.39931294,93.885095,8574973.39931294
spot,SPOT,BTCUSDT,2026-01-04 17:00:00+00:00,59,91339.82,9748151.71791544,106.680273,9748151.71791544
spot,SPOT,BTCUSDT,2026-01-04 18:00:00+00:00,60,91201.53,10559915.12750368,115.836742,10559915.12750368
spot,SPOT,BTCUSDT,2026-01-04 19:00:00+00:00,60,91140.47,13439968.62853903,147.624385,13439968.62853903
spot,SPOT,BTCUSDT,2026-01-04 20:00:00+00:00,59,91311.77,4652656.45086344,50.980413,4652656.45086344
spot,SPOT,BTCUSDT,2026-01-04 21:00:00+00:00,60,91282.81,5867765.74677695,64.264264,5867765.74677695
spot,SPOT,BTCUSDT,2026-01-04 22:00:00+00:00,60,91220.01,7422538.74322249,81.34161399999999,7422538.74322249
spot,SPOT,BTCUSDT,2026-01-04 23:00:00+00:00,59,91530.78,16801559.63966361,183.80015699999998,16801559.63966361
spot,SPOT,BTCUSDT,2026-01-05 00:00:00+00:00,60,92400.0,37563925.64650726,408.559799,37563925.64650726
spot,SPOT,BTCUSDT,2026-01-05 01:00:00+00:00,60,92951.43,40898695.07243679,439.915891,40898695.07243679
spot,SPOT,BTCUSDT,2026-01-05 02:00:00+00:00,60,93035.37,21416798.19102942,230.463755,21416798.19102942
spot,SPOT,BTCUSDT,2026-01-05 03:00:00+00:00,59,92877.33,14850642.9775678,159.664931,14850642.9775678
spot,SPOT,BTCUSDT,2026-01-05 04:00:00+00:00,60,92597.23,24648556.875908468,266.217625,24648556.875908468
spot,SPOT,BTCUSDT,2026-01-05 05:00:00+00:00,60,92355.96,14483793.2278138,156.4635,14483793.2278138
spot,SPOT,BTCUSDT,2026-01-05 06:00:00+00:00,59,92488.36,14243422.83382405,154.191712,14243422.83382405
spot,SPOT,BTCUSDT,2026-01-05 07:00:00+00:00,60,92521.19,10780088.60832837,116.477015,10780088.60832837
spot,SPOT,BTCUSDT,2026-01-05 08:00:00+00:00,60,92474.25,16465574.54842948,177.810831,16465574.54842948
spot,SPOT,BTCUSDT,2026-01-05 09:00:00+00:00,59,92680.97,14767614.41251043,159.60562,14767614.41251043
spot,SPOT,BTCUSDT,2026-01-05 10:00:00+00:00,60,93075.74,13559867.78326859,145.946916,13559867.78326859
spot,SPOT,BTCUSDT,2026-01-05 11:00:00+00:00,60,93130.0,15031312.80642028,161.593647,15031312.80642028
spot,SPOT,BTCUSDT,2026-01-05 12:00:00+00:00,60,92876.39,11432151.08844989,123.017652,11432151.08844989
spot,SPOT,BTCUSDT,2026-01-05 13:00:00+00:00,59,92739.26,26463221.93067944,285.351334,26463221.93067944
spot,SPOT,BTCUSDT,2026-01-05 14:00:00+00:00,60,93420.0,42435366.37096175,456.249312,42435366.37096175
spot,SPOT,BTCUSDT,2026-01-05 15:00:00+00:00,60,93958.18,38846057.42172133,414.678752,38846057.42172133
spot,SPOT,BTCUSDT,2026-01-05 16:00:00+00:00,59,93682.0,42048827.00423798,448.06979,42048827.00423798
spot,SPOT,BTCUSDT,2026-01-05 17:00:00+00:00,60,94304.07,35939910.59173906,383.04386999999997,35939910.59173906
spot,SPOT,BTCUSDT,2026-01-05 18:00:00+00:00,60,94431.56,19928496.20391215,211.693791,19928496.20391215
spot,SPOT,BTCUSDT,2026-01-05 19:00:00+00:00,59,94280.01,15312938.8802502,162.394824,15312938.8802502
spot,SPOT,BTCUSDT,2026-01-05 20:00:00+00:00,60,94159.27,19972194.94988283,211.671152,19972194.94988283
spot,SPOT,BTCUSDT,2026-01-05 21:00:00+00:00,60,94085.1,11816218.0175732,125.639081,11816218.0175732
spot,SPOT,BTCUSDT,2026-01-05 22:00:00+00:00,60,94157.65,10207072.06487989,108.351164,10207072.06487989
spot,SPOT,BTCUSDT,2026-01-05 23:00:00+00:00,59,93860.89,11799647.75849938,125.550391,11799647.75849938
spot,SPOT,BTCUSDT,2026-01-06 00:00:00+00:00,60,93810.5,15612768.4442074,166.589356,15612768.4442074
spot,SPOT,BTCUSDT,2026-01-06 01:00:00+00:00,60,93770.86,13849949.17250788,147.456812,13849949.17250788
spot,SPOT,BTCUSDT,2026-01-06 02:00:00+00:00,59,93618.25,12417086.70450146,132.582375,12417086.70450146
spot,SPOT,BTCUSDT,2026-01-06 03:00:00+00:00,60,93762.36,16166852.39063243,172.398235,16166852.39063243
spot,SPOT,BTCUSDT,2026-01-06 04:00:00+00:00,60,93803.0,14707509.08868186,156.694014,14707509.08868186
spot,SPOT,BTCUSDT,2026-01-06 05:00:00+00:00,60,93598.21,16643858.14184097,177.71540099999999,16643858.14184097
spot,SPOT,BTCUSDT,2026-01-06 06:00:00+00:00,1,93619.99,1445748.01116676,15.45239,1445748.01116676
